org_id,Nota_Numero_Normalizado,Nota_Data_Emissao,Nota_Situacao,empresa,valor_faturado_nf,valor_venda,diferenca,comissao,frete,imposto,despesa_fixa,resultado,plataforma_resumo,pedido_resumo,n_linhas_pedido,produto_resumo,faturamento_nota_vinculada
esquilo,036132,2025-07-08 08:14:19,Autorizada,Esquilo,244.3,0.0,-244.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036133,2025-07-08 08:14:10,Autorizada,Esquilo,207.83,0.0,-207.83,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036134,2025-07-08 08:13:57,Autorizada,Esquilo,207.83,0.0,-207.83,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036136,2025-07-08 08:13:47,Autorizada,Esquilo,367.23,0.0,-367.23,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036137,2025-07-08 08:13:37,Autorizada,Esquilo,180.45,0.0,-180.45,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036140,2025-07-08 08:13:27,Autorizada,Esquilo,386.47,0.0,-386.47,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036141,2025-07-08 08:13:17,Autorizada,Esquilo,194.31,0.0,-194.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036142,2025-07-08 08:13:07,Autorizada,Esquilo,331.61,0.0,-331.61,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036145,2025-07-08 08:12:57,Autorizada,Esquilo,161.69,0.0,-161.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036146,2025-07-08 08:12:47,Autorizada,Esquilo,244.3,0.0,-244.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036147,2025-07-08 08:12:37,Autorizada,Esquilo,161.69,0.0,-161.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036148,2025-07-08 08:12:18,Autorizada,Esquilo,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036150,2025-07-08 08:12:07,Autorizada,Esquilo,322.78,0.0,-322.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036151,2025-07-08 08:11:57,Autorizada,Esquilo,344.52,0.0,-344.52,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036108,2025-07-08 08:00:25,Autorizada,Esquilo,153.99,0.0,-153.99,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036115,2025-07-08 08:00:01,Autorizada,Esquilo,209.93,0.0,-209.93,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036120,2025-07-08 07:59:46,Autorizada,Esquilo,190.28,0.0,-190.28,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036122,2025-07-08 07:59:32,Autorizada,Esquilo,204.39,0.0,-204.39,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036126,2025-07-08 07:59:19,Autorizada,Esquilo,244.58,0.0,-244.58,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036129,2025-07-08 07:59:05,Autorizada,Esquilo,165.2,0.0,-165.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036131,2025-07-08 07:58:54,Autorizada,Esquilo,415.42,0.0,-415.42,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036135,2025-07-08 07:58:41,Autorizada,Esquilo,181.99,0.0,-181.99,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036138,2025-07-08 07:58:29,Autorizada,Esquilo,415.42,0.0,-415.42,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036139,2025-07-08 07:58:20,Autorizada,Esquilo,190.28,0.0,-190.28,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036143,2025-07-08 07:58:06,Autorizada,Esquilo,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036144,2025-07-08 07:57:57,Autorizada,Esquilo,262.66,0.0,-262.66,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036149,2025-07-08 07:57:43,Autorizada,Esquilo,354.59,0.0,-354.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036101,2025-07-07 13:30:57,Autorizada,Esquilo,158.88,0.0,-158.88,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036100,2025-07-07 13:30:49,Autorizada,Esquilo,321.46,0.0,-321.46,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036099,2025-07-07 13:30:42,Autorizada,Esquilo,323.89,0.0,-323.89,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036098,2025-07-07 13:30:34,Autorizada,Esquilo,127.44,0.0,-127.44,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036097,2025-07-07 13:30:26,Autorizada,Esquilo,121.36,0.0,-121.36,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036096,2025-07-07 13:30:18,Autorizada,Esquilo,190.67,0.0,-190.67,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036095,2025-07-07 13:30:11,Autorizada,Esquilo,181.3,0.0,-181.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036094,2025-07-07 13:30:03,Autorizada,Esquilo,344.55,0.0,-344.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036093,2025-07-07 13:12:47,Autorizada,Esquilo,167.93,0.0,-167.93,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036092,2025-07-07 13:12:39,Autorizada,Esquilo,167.93,0.0,-167.93,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036091,2025-07-07 13:12:31,Autorizada,Esquilo,174.02,0.0,-174.02,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036090,2025-07-07 09:31:55,Autorizada,Esquilo,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036089,2025-07-07 09:31:45,Autorizada,Esquilo,219.79,0.0,-219.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036088,2025-07-07 09:27:37,Autorizada,Esquilo,182.69,0.0,-182.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036084,2025-07-07 09:24:40,Autorizada,Esquilo,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036087,2025-07-07 09:23:46,Autorizada,Esquilo,181.99,0.0,-181.99,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036086,2025-07-07 09:23:37,Autorizada,Esquilo,425.59,0.0,-425.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036085,2025-07-07 09:23:26,Autorizada,Esquilo,180.59,0.0,-180.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036082,2025-07-07 09:17:34,Autorizada,Esquilo,184.33,0.0,-184.33,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036081,2025-07-07 09:17:23,Autorizada,Esquilo,278.66,0.0,-278.66,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036083,2025-07-07 09:14:31,Autorizada,Esquilo,321.05,0.0,-321.05,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036067,2025-07-07 09:10:55,Autorizada,Esquilo,282.44,0.0,-282.44,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036062,2025-07-07 09:05:10,Autorizada,Esquilo,271.59,0.0,-271.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036055,2025-07-07 09:05:00,Autorizada,Esquilo,161.69,0.0,-161.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036053,2025-07-07 09:04:51,Autorizada,Esquilo,194.31,0.0,-194.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036052,2025-07-07 09:04:42,Autorizada,Esquilo,271.59,0.0,-271.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036051,2025-07-07 09:04:32,Autorizada,Esquilo,207.83,0.0,-207.83,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036045,2025-07-07 09:04:23,Autorizada,Esquilo,235.19,0.0,-235.19,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036042,2025-07-07 09:04:12,Autorizada,Esquilo,263.19,0.0,-263.19,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036038,2025-07-07 09:04:03,Autorizada,Esquilo,268.59,0.0,-268.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036072,2025-07-07 09:03:53,Autorizada,Esquilo,258.54,0.0,-258.54,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036073,2025-07-07 09:03:43,Autorizada,Esquilo,258.54,0.0,-258.54,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036075,2025-07-07 09:03:36,Autorizada,Esquilo,219.79,0.0,-219.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036058,2025-07-07 08:59:53,Autorizada,Esquilo,194.31,0.0,-194.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036059,2025-07-07 08:59:47,Autorizada,Esquilo,271.59,0.0,-271.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036066,2025-07-07 08:59:35,Autorizada,Esquilo,271.59,0.0,-271.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036069,2025-07-07 08:59:23,Autorizada,Esquilo,219.79,0.0,-219.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036076,2025-07-07 08:59:09,Autorizada,Esquilo,268.59,0.0,-268.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036037,2025-07-07 08:53:17,Autorizada,Esquilo,269.56,0.0,-269.56,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036034,2025-07-07 08:53:07,Autorizada,Esquilo,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036033,2025-07-07 08:52:56,Autorizada,Esquilo,238.0,0.0,-238.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036031,2025-07-07 08:52:46,Autorizada,Esquilo,274.59,0.0,-274.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036028,2025-07-07 08:52:37,Autorizada,Esquilo,126.8,0.0,-126.8,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036027,2025-07-07 08:52:27,Autorizada,Esquilo,214.78,0.0,-214.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036026,2025-07-07 08:52:16,Autorizada,Esquilo,224.34,0.0,-224.34,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036025,2025-07-07 08:52:07,Autorizada,Esquilo,224.34,0.0,-224.34,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036024,2025-07-07 08:51:58,Autorizada,Esquilo,224.34,0.0,-224.34,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036023,2025-07-07 08:51:48,Autorizada,Esquilo,224.34,0.0,-224.34,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036021,2025-07-07 08:51:39,Autorizada,Esquilo,319.47,0.0,-319.47,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036020,2025-07-07 08:51:30,Autorizada,Esquilo,253.4,0.0,-253.4,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036019,2025-07-07 08:51:20,Autorizada,Esquilo,263.19,0.0,-263.19,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036018,2025-07-07 08:51:11,Autorizada,Esquilo,223.29,0.0,-223.29,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036017,2025-07-07 08:51:01,Autorizada,Esquilo,219.79,0.0,-219.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036012,2025-07-07 08:50:52,Autorizada,Esquilo,144.68,0.0,-144.68,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036010,2025-07-07 08:50:43,Autorizada,Esquilo,184.79,0.0,-184.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036006,2025-07-07 08:50:33,Autorizada,Esquilo,281.74,0.0,-281.74,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036005,2025-07-07 08:50:23,Autorizada,Esquilo,239.17,0.0,-239.17,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035999,2025-07-07 08:50:13,Autorizada,Esquilo,270.04,0.0,-270.04,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035998,2025-07-07 08:50:04,Autorizada,Esquilo,129.5,0.0,-129.5,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035997,2025-07-07 08:49:54,Autorizada,Esquilo,203.79,0.0,-203.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035996,2025-07-07 08:49:44,Autorizada,Esquilo,263.2,0.0,-263.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035995,2025-07-07 08:49:34,Autorizada,Esquilo,184.33,0.0,-184.33,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035992,2025-07-07 08:49:24,Autorizada,Esquilo,129.5,0.0,-129.5,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035991,2025-07-07 08:40:04,Autorizada,Esquilo,153.99,0.0,-153.99,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035993,2025-07-07 08:39:52,Autorizada,Esquilo,374.75,0.0,-374.75,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035994,2025-07-07 08:39:42,Autorizada,Esquilo,177.66,0.0,-177.66,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036000,2025-07-07 08:39:26,Autorizada,Esquilo,244.3,0.0,-244.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036001,2025-07-07 08:39:16,Autorizada,Esquilo,248.28,0.0,-248.28,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036002,2025-07-07 08:39:06,Autorizada,Esquilo,245.69,0.0,-245.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036003,2025-07-07 08:38:55,Autorizada,Esquilo,193.2,0.0,-193.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036004,2025-07-07 08:38:45,Autorizada,Esquilo,180.59,0.0,-180.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036007,2025-07-07 08:38:32,Autorizada,Esquilo,291.15,0.0,-291.15,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036008,2025-07-07 08:38:22,Autorizada,Esquilo,238.74,0.0,-238.74,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036009,2025-07-07 08:38:12,Autorizada,Esquilo,270.9,0.0,-270.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036011,2025-07-07 08:38:02,Autorizada,Esquilo,247.58,0.0,-247.58,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036013,2025-07-07 08:37:50,Autorizada,Esquilo,190.48,0.0,-190.48,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036014,2025-07-07 08:37:40,Autorizada,Esquilo,133.91,0.0,-133.91,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036015,2025-07-07 08:37:31,Autorizada,Esquilo,244.58,0.0,-244.58,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036016,2025-07-07 08:37:17,Autorizada,Esquilo,259.69,0.0,-259.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036022,2025-07-07 08:37:01,Autorizada,Esquilo,255.49,0.0,-255.49,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036029,2025-07-07 08:36:44,Autorizada,Esquilo,249.9,0.0,-249.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036030,2025-07-07 08:36:33,Autorizada,Esquilo,203.69,0.0,-203.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036032,2025-07-07 08:36:23,Autorizada,Esquilo,203.69,0.0,-203.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036035,2025-07-07 08:36:10,Autorizada,Esquilo,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036036,2025-07-07 08:36:01,Autorizada,Esquilo,162.75,0.0,-162.75,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036039,2025-07-07 08:35:49,Autorizada,Esquilo,249.9,0.0,-249.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036040,2025-07-07 08:35:40,Autorizada,Esquilo,270.9,0.0,-270.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036041,2025-07-07 08:35:30,Autorizada,Esquilo,259.69,0.0,-259.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036043,2025-07-07 08:34:53,Autorizada,Esquilo,194.15,0.0,-194.15,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036044,2025-07-07 08:34:44,Autorizada,Esquilo,290.6,0.0,-290.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036046,2025-07-07 08:34:33,Autorizada,Esquilo,223.3,0.0,-223.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036047,2025-07-07 08:34:23,Autorizada,Esquilo,162.75,0.0,-162.75,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036048,2025-07-07 08:34:14,Autorizada,Esquilo,289.09,0.0,-289.09,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036049,2025-07-07 08:34:04,Autorizada,Esquilo,204.59,0.0,-204.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036050,2025-07-07 08:33:54,Autorizada,Esquilo,290.6,0.0,-290.6,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036054,2025-07-07 08:33:40,Autorizada,Esquilo,202.14,0.0,-202.14,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036056,2025-07-07 08:33:29,Autorizada,Esquilo,255.7,0.0,-255.7,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036057,2025-07-07 08:33:20,Autorizada,Esquilo,279.41,0.0,-279.41,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036060,2025-07-07 08:33:07,Autorizada,Esquilo,162.75,0.0,-162.75,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036061,2025-07-07 08:32:55,Autorizada,Esquilo,162.75,0.0,-162.75,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036063,2025-07-07 08:32:45,Autorizada,Esquilo,262.66,0.0,-262.66,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036064,2025-07-07 08:32:35,Autorizada,Esquilo,425.59,0.0,-425.59,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036065,2025-07-07 08:32:26,Autorizada,Esquilo,165.2,0.0,-165.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036068,2025-07-07 08:32:13,Autorizada,Esquilo,309.32,0.0,-309.32,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036070,2025-07-07 08:32:02,Autorizada,Esquilo,211.78,0.0,-211.78,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036071,2025-07-07 08:31:52,Autorizada,Esquilo,278.77,0.0,-278.77,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036074,2025-07-07 08:31:40,Autorizada,Esquilo,213.19,0.0,-213.19,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036077,2025-07-07 08:31:28,Autorizada,Esquilo,194.37,0.0,-194.37,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036078,2025-07-07 08:31:18,Autorizada,Esquilo,234.73,0.0,-234.73,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036079,2025-07-07 08:31:08,Autorizada,Esquilo,217.76,0.0,-217.76,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,036080,2025-07-07 08:30:58,Autorizada,Esquilo,217.76,0.0,-217.76,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035990,2025-07-04 15:57:48,Emitida DANFE,Esquilo,476.54,0.0,-476.54,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035989,2025-07-04 15:57:40,Emitida DANFE,Esquilo,476.54,0.0,-476.54,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035987,2025-07-04 15:57:23,Emitida DANFE,Esquilo,543.02,0.0,-543.02,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035986,2025-07-04 15:29:35,Emitida DANFE,Esquilo,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035985,2025-07-04 15:09:27,Autorizada,Esquilo,181.3,0.0,-181.3,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035984,2025-07-04 13:28:13,Emitida DANFE,Esquilo,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035983,2025-07-04 13:26:54,Autorizada,Esquilo,320.36,0.0,-320.36,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035982,2025-07-04 12:47:46,Autorizada,Esquilo,164.29,0.0,-164.29,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035980,2025-07-04 11:06:32,Autorizada,Esquilo,171.58,0.0,-171.58,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035979,2025-07-04 11:06:24,Autorizada,Esquilo,266.03,0.0,-266.03,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035978,2025-07-04 11:06:16,Autorizada,Esquilo,331.17,0.0,-331.17,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035977,2025-07-04 11:06:08,Autorizada,Esquilo,171.58,0.0,-171.58,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035976,2025-07-04 10:59:56,Autorizada,Esquilo,225.74,0.0,-225.74,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035975,2025-07-04 10:59:48,Autorizada,Esquilo,176.72,0.0,-176.72,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035974,2025-07-04 10:55:43,Autorizada,Esquilo,208.72,0.0,-208.72,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035973,2025-07-04 10:55:34,Autorizada,Esquilo,171.55,0.0,-171.55,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035971,2025-07-04 08:53:15,Autorizada,Esquilo,203.69,0.0,-203.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035970,2025-07-04 08:50:48,Autorizada,Esquilo,263.2,0.0,-263.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035969,2025-07-04 08:50:37,Autorizada,Esquilo,164.29,0.0,-164.29,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035968,2025-07-04 08:50:28,Autorizada,Esquilo,240.09,0.0,-240.09,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035967,2025-07-04 08:50:18,Autorizada,Esquilo,161.69,0.0,-161.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035966,2025-07-04 08:50:08,Autorizada,Esquilo,194.15,0.0,-194.15,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035965,2025-07-04 08:49:58,Autorizada,Esquilo,203.69,0.0,-203.69,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035964,2025-07-04 08:49:48,Autorizada,Esquilo,242.07,0.0,-242.07,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035963,2025-07-04 08:49:38,Autorizada,Esquilo,153.99,0.0,-153.99,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035962,2025-07-04 08:49:28,Autorizada,Esquilo,192.7,0.0,-192.7,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035961,2025-07-04 08:49:18,Autorizada,Esquilo,247.58,0.0,-247.58,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035960,2025-07-04 08:37:51,Autorizada,Esquilo,165.2,0.0,-165.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035959,2025-07-04 08:37:42,Autorizada,Esquilo,162.75,0.0,-162.75,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035925,2025-07-04 08:23:29,Autorizada,Esquilo,226.34,0.0,-226.34,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035926,2025-07-04 08:23:19,Autorizada,Esquilo,263.2,0.0,-263.2,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035927,2025-07-04 08:23:09,Autorizada,Esquilo,263.19,0.0,-263.19,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035929,2025-07-04 08:23:00,Autorizada,Esquilo,129.5,0.0,-129.5,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035930,2025-07-04 08:22:50,Autorizada,Esquilo,175.27,0.0,-175.27,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035931,2025-07-04 08:22:41,Autorizada,Esquilo,255.1,0.0,-255.1,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035933,2025-07-04 08:22:32,Autorizada,Esquilo,184.79,0.0,-184.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035934,2025-07-04 08:22:22,Autorizada,Esquilo,184.79,0.0,-184.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035935,2025-07-04 08:22:13,Autorizada,Esquilo,128.31,0.0,-128.31,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035939,2025-07-04 08:22:04,Autorizada,Esquilo,298.89,0.0,-298.89,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035942,2025-07-04 08:21:54,Autorizada,Esquilo,290.5,0.0,-290.5,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035944,2025-07-04 08:21:39,Autorizada,Esquilo,219.79,0.0,-219.79,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035947,2025-07-04 08:21:30,Autorizada,Esquilo,256.9,0.0,-256.9,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035948,2025-07-04 08:21:20,Autorizada,Esquilo,189.34,0.0,-189.34,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
esquilo,035949,2025-07-04 08:21:11,Autorizada,Esquilo,290.5,0.0,-290.5,0.0,0.0,0.0,0.0,0.0,—,—,0,—,False
